vuln_set_id,asset_cat,loss_cat,vuln_func_id,distr,imt,iml,mean_lr,stddev_lr
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.0,0.0290290358363,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.05,0.031083539306,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.1,0.0332784648375,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.15,0.0356226839561,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.2,0.0381255232933,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.25,0.0407967723279,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.3,0.0436466886211,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.35,0.0466860000604,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.4,0.0499259035752,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.45,0.053378059736,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.5,0.0570545825989,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.55,0.0609680241067,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.6,0.0651313523149,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.65,0.0695579226693,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.7,0.0742614415317,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.75,0.0792559211297,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.8,0.0845556251012,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.85,0.0901750038179,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.9,0.0961286187048,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,7.95,0.102431054838,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.0,0.109096821196,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.05,0.11614023806,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.1,0.123575311257,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.15,0.131415593099,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.2,0.139674030203,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.25,0.148362798622,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.3,0.157493127111,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.35,0.167075109757,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.4,0.177117509619,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.45,0.187627555558,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.5,0.198610734885,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.55,0.210070585013,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.6,0.222008487778,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.65,0.234423470592,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.7,0.247312018968,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.75,0.260667905347,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.8,0.274482039323,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.85,0.288742344479,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.9,0.303433666962,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,8.95,0.318537720644,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.0,0.334033073248,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.05,0.349895177159,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.1,0.366096447738,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.15,0.382606390892,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.2,0.399391780449,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.25,0.416416884483,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.3,0.433643738379,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.35,0.451032460934,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.4,0.468541608444,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.45,0.486128560442,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.5,0.503749929689,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.55,0.521361988129,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.6,0.538921100005,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.65,0.556384153032,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.7,0.573708978607,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.75,0.590854752455,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.8,0.607782367735,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.85,0.624454773677,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.9,0.640837273903,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,9.95,0.656897779972,0.0
Modfied_Tariq_2016,buildings,economic loss,Timber_Post1945,LN,MMI,10.0,0.672607017068,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.0,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.05,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.1,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.15,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.2,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.25,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.3,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.35,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.4,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.45,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.5,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.55,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.6,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.65,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.7,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.75,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.8,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.85,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.9,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,2.95,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.0,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.05,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.1,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.15,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.2,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.25,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.3,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.35,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.4,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.45,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.5,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.55,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.6,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.65,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.7,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.75,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.8,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.85,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.9,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,3.95,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.0,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.05,0.00261161749877,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.1,0.00522323499754,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.15,0.00783485249631,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.2,0.0104464699951,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.25,0.0130580874938,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.3,0.0156697049926,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.35,0.0182813224914,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.4,0.0208929399901,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.45,0.0235045574889,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.5,0.0261161749877,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.55,0.0287277924865,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.6,0.0313394099852,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.65,0.033951027484,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.7,0.0365626449828,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.75,0.0391742624815,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.8,0.0417858799803,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.85,0.0443974974791,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.9,0.0470091149778,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,4.95,0.0496207324766,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.0,0.0522323499754,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.05,0.0548439674741,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.1,0.0574555849729,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.15,0.0600672024717,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.2,0.0626788199704,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.25,0.0652904374692,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.3,0.067902054968,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.35,0.0705136724668,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.4,0.0731252899655,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.45,0.0757369074643,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.5,0.0783485249631,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.55,0.0805794485502,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.6,0.0828681846192,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.65,0.0852159035085,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.7,0.0876237803717,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.75,0.090092993962,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.8,0.0926247253384,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.85,0.0952201564938,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.9,0.0978804689008,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,5.95,0.100606841976,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.0,0.103400451458,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.05,0.106262467705,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.1,0.109194053901,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.15,0.112196364176,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.2,0.115270541642,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.25,0.118417716342,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.3,0.121639003106,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.35,0.124935499322,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.4,0.128308282629,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.45,0.131758408516,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.5,0.135286907838,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.55,0.138894784262,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.6,0.142583011622,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.65,0.146352531206,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.7,0.150204248973,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.75,0.154139032698,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.8,0.158157709056,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.85,0.162261060657,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.9,0.166449823014,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,6.95,0.170724681485,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.0,0.175086268164,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.05,0.179535158749,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.1,0.184071869389,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.15,0.188696853518,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.2,0.193410498687,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.25,0.198213123405,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.3,0.203104974002,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.35,0.208086221518,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.4,0.213156958637,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.45,0.218317196681,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.5,0.223566862667,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.55,0.228905796448,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.6,0.234333747954,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.65,0.23985037454,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.7,0.24545523846,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.75,0.25114780448,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.8,0.25692743765,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.85,0.262793401242,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.9,0.268744854872,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,7.95,0.274780852823,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.0,0.280900342584,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.05,0.287102163609,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.1,0.293385046326,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.15,0.299747611393,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.2,0.306188369227,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.25,0.312705719803,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.3,0.319297952749,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.35,0.325963247736,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.4,0.332699675173,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.45,0.339505197216,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.5,0.3463776691,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.55,0.353314840793,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.6,0.360314358973,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.65,0.367373769339,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.7,0.374490519246,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.75,0.38166196067,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.8,0.388885353488,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.85,0.396157869084,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.9,0.403476594257,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,8.95,0.410838535432,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.0,0.418240623158,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.05,0.425679716891,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.1,0.433152610028,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.15,0.440656035196,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.2,0.448186669767,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.25,0.455741141582,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.3,0.463316034871,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.35,0.470907896335,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.4,0.478513241373,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.45,0.486128560442,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.5,0.4937503255,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.55,0.501374996534,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.6,0.508999028126,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.65,0.516618876049,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.7,0.524231003852,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.75,0.531831889416,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.8,0.539418031454,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.85,0.546985955927,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.9,0.554532222361,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,9.95,0.562053430021,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Pre1945,LN,MMI,10.0,0.569546223939,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.0,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.05,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.1,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.15,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.2,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.25,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.3,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.35,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.4,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.45,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.5,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.55,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.6,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.65,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.7,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.75,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.8,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.85,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.9,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,2.95,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.0,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.05,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.1,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.15,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.2,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.25,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.3,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.35,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.4,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.45,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.5,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.55,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.6,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.65,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.7,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.75,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.8,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.85,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.9,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,3.95,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,4.0,0.0,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,4.05,0.000977074358378,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,4.1,0.00195414871676,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,4.15,0.00293122307514,0.0
Modfied_Tariq_2016,buildings,economic loss,URM_Post1945,LN,MMI,4.2,0.00390829743351,0.0
